Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Travel & Subsistence,People Places & Services Directorate,Personal expenses name witheld,ER133467,8.1,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133468,11.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133470,33.9,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133486,14.1,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133526,601.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133546,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133547,149.2,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133548,315.5,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133550,75.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133551,303.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133554,72.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133571,110.2,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133572,17.4,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133591,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,People Places & Services Directorate,Personal expenses name witheld,ER133611,166.7,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133615,162.8,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133616,17.2,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133617,93.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133618,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133619,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133620,348.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133621,8.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133622,127.8,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133627,17.8,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133629,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133630,115.2,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133631,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133632,126.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42244,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133635,32.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,People Places & Services Directorate,Personal expenses name witheld,ER133639,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133640,16.9,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,Copyright and Enforcement Directorate,Personal expenses name witheld,ER133641,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133643,66.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133645,67.5,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42244,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,ER133647,199.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,Copyright and Enforcement Directorate,Personal expenses name witheld,ER133649,772.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,People Places & Services Directorate,Personal expenses name witheld,ER133650,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133651,589.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133654,913.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133672,69.5,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42244,Travel & Subsistence,Copyright and Enforcement Directorate,Personal expenses name witheld,ER133676,32.5,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42244,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,ER133677,12.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42244,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133681,152.5,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42244,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133683,56.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER158711,156.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42220,Travel & Subsistence,Copyright and Enforcement Directorate,Personal expenses name witheld,ER982654,133.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Staff Costs,Finance Directorate,Government Knowledge Events Ltd,GKTIH1112,5160,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Telecoms,IT Directorate,British  Telecom,GP00002104M024BL,3462.6,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42222,Miscellaneous Expenses General,Innovation Directorate,Goldborough Studio Ltd,GSO142,145.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Information Technology,IT Directorate,Experian Ltd,HEX67000541288,31320,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Supporting UK Business,Innovation Directorate,MacRoberts LLP,I/15/5144,3000,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42229,Accommodation,People Places & Services Directorate,Wagstaff Interiors Group,I100753,161725.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42226,Miscellaneous Expenses General,Copyright and Enforcement Directorate,Experian Ltd,IEX3001611741,162.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Marketing & Publicity,Innovation Directorate,Sterling Integrity,INV-0807,358.8,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Accommodation,People Places & Services Directorate,Magscapes Ltd,INV-2137,292.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42234,Information Technology,Finance Directorate,Bottomline Technologies Ltd,INV451120,2160,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Miscellaneous Expenses General,Copyright and Enforcement Directorate,whiteBULLET Solutions Ltd,IPO/002/15,15000,Not Applicable,
